
-5.00187e-08,0.03982631
-4.99187e-08,0.04160872
-4.98187e-08,0.0424182
-4.97187e-08,0.04288001
-4.96187e-08,0.04281515
-4.95187e-08,0.04168136
-4.94187e-08,0.03897273
-4.93187e-08,0.03558693
-4.92187e-08,0.03142019
-4.91187e-08,0.0263428
-4.90187e-08,0.02075947
-4.89187e-08,0.01391264
-4.88187e-08,0.006671443
-4.87187e-08,0.000958397
-4.86187e-08,-0.005509643
-4.85187e-08,-0.01242393
-4.84187e-08,-0.01780748
-4.83187e-08,-0.02422104
-4.82187e-08,-0.03066573
-4.81187e-08,-0.03463269
-4.80187e-08,-0.03826756
-4.79187e-08,-0.04167411
-4.78187e-08,-0.04295838
-4.77187e-08,-0.04400395
-4.76187e-08,-0.04471743
-4.75187e-08,-0.04363035
-4.74187e-08,-0.04188426
-4.73187e-08,-0.03940394
-4.72187e-08,-0.03597144
-4.71187e-08,-0.03205118
-4.70187e-08,-0.02686741
-4.69187e-08,-0.02045904
-4.68187e-08,-0.01378863
-4.67187e-08,-0.007707168
-4.66187e-08,-0.001892937
-4.65187e-08,0.004717799
-4.64187e-08,0.01205499
-4.63187e-08,0.01859827
-4.62187e-08,0.02378723
-4.61187e-08,0.02900214
-4.60187e-08,0.03358659
-4.59187e-08,0.03651575
-4.58187e-08,0.03959021
-4.57187e-08,0.04231182
-4.56187e-08,0.04347415
-4.55187e-08,0.0435909
-4.54187e-08,0.04173844
-4.53187e-08,0.03992231
-4.52187e-08,0.03815287
-4.51187e-08,0.03351653
-4.50187e-08,0.02870637
-4.49187e-08,0.02477832
-4.48187e-08,0.01866054
-4.47187e-08,0.01160096
-4.46187e-08,0.005441659
-4.45187e-08,-0.001099026
-4.44187e-08,-0.007891376
-4.43187e-08,-0.01417261
-4.42187e-08,-0.02042012
-4.41187e-08,-0.02622917
-4.40187e-08,-0.03141813
-4.39187e-08,-0.03590398
-4.38187e-08,-0.039186
-4.37187e-08,-0.0415392
-4.36187e-08,-0.04373413
-4.35187e-08,-0.04475895
-4.34187e-08,-0.04362516
-4.33187e-08,-0.04270412
-4.32187e-08,-0.04147174
-4.31187e-08,-0.03807816
-4.30187e-08,-0.03339253
-4.29187e-08,-0.02862906
-4.28187e-08,-0.02379035
-4.27187e-08,-0.01787494
-4.26187e-08,-0.01114486
-4.25187e-08,-0.0055771
-4.24187e-08,-0.0003518157
-4.23187e-08,0.006661065
-4.22187e-08,0.01387891
-4.21187e-08,0.01983843
-4.20187e-08,0.02536987
-4.19187e-08,0.03078195
-4.18187e-08,0.03490977
-4.17187e-08,0.03750166
-4.16187e-08,0.04000533
-4.15187e-08,0.04223139
-4.14187e-08,0.04319135
-4.13187e-08,0.04347934
-4.12187e-08,0.04266986
-4.11187e-08,0.04028813
-4.10187e-08,0.03613955
-4.09187e-08,0.03175488
-4.08187e-08,0.02749215
-4.07187e-08,0.02149631
-4.06187e-08,0.01526955
-4.05187e-08,0.009478671
-4.04187e-08,0.003158517
-4.03187e-08,-0.00350411
-4.02187e-08,-0.01016414
-4.01187e-08,-0.01651024
-4.00187e-08,-0.02247236
-3.99187e-08,-0.02730587
-3.98187e-08,-0.0316672
-3.97187e-08,-0.0367446
-3.96187e-08,-0.04067004
-3.95187e-08,-0.04283903
-3.94187e-08,-0.0442141
-3.93187e-08,-0.04432567
-3.92187e-08,-0.04351878
-3.91187e-08,-0.0425692
-3.90187e-08,-0.04071156
-3.89187e-08,-0.03711301
-3.88187e-08,-0.03208231
-3.87187e-08,-0.02613317
-3.86187e-08,-0.02058098
-3.85187e-08,-0.01551137
-3.84187e-08,-0.008991436
-3.83187e-08,-0.002868462
-3.82187e-08,0.002901663
-3.81187e-08,0.01037117
-3.80187e-08,0.01727249
-3.79187e-08,0.02167014
-3.78187e-08,0.02613783
-3.77187e-08,0.03236199
-3.76187e-08,0.03704243
-3.75187e-08,0.0394553
-3.74187e-08,0.04171509
-3.73187e-08,0.04300196
-3.72187e-08,0.04309536
-3.71187e-08,0.0428852
-3.70187e-08,0.04134927
-3.69187e-08,0.03830335
-3.68187e-08,0.03405878
-3.67187e-08,0.03009701
-3.66187e-08,0.02644657
-3.65187e-08,0.02061678
-3.64187e-08,0.01338077
-3.63187e-08,0.00671036
-3.62187e-08,0.0007482441
-3.61187e-08,-0.00514901
-3.60187e-08,-0.01145879
-3.59187e-08,-0.01727561
-3.58187e-08,-0.02327146
-3.57187e-08,-0.02928287
-3.56187e-08,-0.03384397
-3.55187e-08,-0.03750737
-3.54187e-08,-0.04050659
-3.53187e-08,-0.04312442
-3.52187e-08,-0.04466295
-3.51187e-08,-0.04458771
-3.50187e-08,-0.04359662
-3.49187e-08,-0.04194393
-3.48187e-08,-0.03936762
-3.47187e-08,-0.03543179
-3.46187e-08,-0.0306787
-3.45187e-08,-0.025181
-3.44187e-08,-0.01933822
-3.43187e-08,-0.01379382
-3.42187e-08,-0.007582633
-3.41187e-08,-0.001651651
-3.40187e-08,0.00483974
-3.39187e-08,0.01251162
-3.38187e-08,0.01890182
-3.37187e-08,0.02465638
-3.36187e-08,0.02962741
-3.35187e-08,0.03366701
-3.34187e-08,0.03749906
-3.33187e-08,0.04019213
-3.32187e-08,0.04237669
-3.31187e-08,0.04364798
-3.30187e-08,0.04377252
-3.29187e-08,0.04299417
-3.28187e-08,0.04118841
-3.27187e-08,0.03838637
-3.26187e-08,0.03349318
-3.25187e-08,0.02870896
-3.24187e-08,0.02478092
-3.23187e-08,0.01921057
-3.22187e-08,0.01269842
-3.21187e-08,0.005885316
-3.20187e-08,-0.0009537352
-3.19187e-08,-0.007180489
-3.18187e-08,-0.01345135
-3.17187e-08,-0.01898019
-3.16187e-08,-0.02485669
-3.15187e-08,-0.03125727
-3.14187e-08,-0.03508153
-3.13187e-08,-0.03794065
-3.12187e-08,-0.04095025
-3.11187e-08,-0.04312183
-3.10187e-08,-0.04486791
-3.09187e-08,-0.04422448
-3.08187e-08,-0.04235646
-3.07187e-08,-0.04127456
-3.06187e-08,-0.03908741
-3.05187e-08,-0.03510229
-3.04187e-08,-0.02950599
-3.03187e-08,-0.02362171
-3.02187e-08,-0.01840681
-3.01187e-08,-0.01230199
-3.00187e-08,-0.005154199
-2.99187e-08,0.001552533
-2.98187e-08,0.008062085
-2.97187e-08,0.01422398
-2.96187e-08,0.02002264
-2.95187e-08,0.02579795
-2.94187e-08,0.03108551
-2.93187e-08,0.0357867
-2.92187e-08,0.03839416
-2.91187e-08,0.04022067
-2.90187e-08,0.04282034
-2.89187e-08,0.04370506
-2.88187e-08,0.04393856
-2.87187e-08,0.04319395
-2.86187e-08,0.03967064
-2.85187e-08,0.03609545
-2.84187e-08,0.0327356
-2.83187e-08,0.02807331
-2.82187e-08,0.02241216
-2.81187e-08,0.01638777
-2.80187e-08,0.0104075
-2.79187e-08,0.004445379
-2.78187e-08,-0.002642742
-2.77187e-08,-0.009710107
-2.76187e-08,-0.01547764
-2.75187e-08,-0.02140603
-2.74187e-08,-0.02692189
-2.73187e-08,-0.03202005
-2.72187e-08,-0.03687951
-2.71187e-08,-0.03997732
-2.70187e-08,-0.04235646
-2.69187e-08,-0.04403509
-2.68187e-08,-0.04447615
-2.67187e-08,-0.04457214
-2.66187e-08,-0.04282865
-2.65187e-08,-0.03983981
-2.64187e-08,-0.03699626
-2.63187e-08,-0.0334029
-2.62187e-08,-0.02793374
-2.61187e-08,-0.02163693
-2.60187e-08,-0.01579676
-2.59187e-08,-0.008983653
-2.58187e-08,-0.002014878
-2.57187e-08,0.00356585
-2.56187e-08,0.009600612
-2.55187e-08,0.01619838
-2.54187e-08,0.02265085
-2.53187e-08,0.02883609
-2.52187e-08,0.03325968
-2.51187e-08,0.03668958
-2.50187e-08,0.0401143
-2.49187e-08,0.04255052
-2.48187e-08,0.0435442
-2.47187e-08,0.04352345
-2.46187e-08,0.04314206
-2.45187e-08,0.04198232
-2.44187e-08,0.0398782
-2.43187e-08,0.03701389
-2.42187e-08,0.03246836
-2.41187e-08,0.02696028
-2.40187e-08,0.02085028
-2.39187e-08,0.01433294
-2.38187e-08,0.008669193
-2.37187e-08,0.002346444
-2.36187e-08,-0.005462943
-2.35187e-08,-0.01207627
-2.34187e-08,-0.01741312
-2.33187e-08,-0.02283558
-2.32187e-08,-0.02838777
-2.31187e-08,-0.03355338
-2.30187e-08,-0.03724792
-2.29187e-08,-0.04010704
-2.28187e-08,-0.04199323
-2.27187e-08,-0.04309069
-2.26187e-08,-0.04420632
-2.25187e-08,-0.04403768
-2.24187e-08,-0.04201658
-2.23187e-08,-0.03869824
-2.22187e-08,-0.03466901
-2.21187e-08,-0.03063459
-2.20187e-08,-0.0253185
-2.19187e-08,-0.01842756
-2.18187e-08,-0.0125822
-2.17187e-08,-0.007266107
-2.16187e-08,-0.001444092
-2.15187e-08,0.004987625
-2.14187e-08,0.01267507
-2.13187e-08,0.01935326
-2.12187e-08,0.02439953
-2.11187e-08,0.02995691
-2.10187e-08,0.0349435
-2.09187e-08,0.03842789
-2.08187e-08,0.04171509
-2.07187e-08,0.04368171
-2.06187e-08,0.043827
-2.05187e-08,0.04377252
-2.04187e-08,0.0435468
-2.03187e-08,0.04173325
-2.02187e-08,0.03828519
-2.01187e-08,0.03429488
-2.00187e-08,0.02971562
-1.99187e-08,0.02466157
-1.98187e-08,0.01967757
-1.97187e-08,0.01361687
-1.96187e-08,0.006144764
-1.95187e-08,-0.0004011109
-1.94187e-08,-0.006378794
-1.93187e-08,-0.01313223
