
-5.00318e-08,-0.00542134
-4.99318e-08,-0.00256741
-4.98318e-08,-0.00381277
-4.97318e-08,-0.00376088
-4.96318e-08,-0.000647499
-4.95318e-08,-0.00511001
-4.94318e-08,-0.0033717
-4.93318e-08,0.00218048
-4.92318e-08,0.00155781
-4.91318e-08,0.00103891
-4.90318e-08,0.0043339
-4.89318e-08,0.00267344
-4.88318e-08,-0.00259336
-4.87318e-08,0.000520017
-4.86318e-08,0.00254371
-4.85318e-08,-0.00199663
-4.84318e-08,-0.00536945
-4.83318e-08,-0.00557701
-4.82318e-08,-0.00228202
-4.81318e-08,-0.00121829
-4.80318e-08,-0.00511001
-4.79318e-08,-0.00596618
-4.78318e-08,-0.00757476
-4.77318e-08,-0.00674453
-4.76318e-08,0.00420418
-4.75318e-08,0.00389284
-4.74318e-08,-0.000673444
-4.73318e-08,0.00215454
-4.72318e-08,-0.00137395
-4.71318e-08,-0.00298253
-4.70318e-08,0.00140214
-4.69318e-08,0.00202482
-4.68318e-08,-0.00184096
-4.67318e-08,-0.00259336
-4.66318e-08,0.00124647
-4.65318e-08,0.00205076
-4.64318e-08,-0.00181502
-4.63318e-08,-0.00536945
-4.62318e-08,-0.008405
-4.61318e-08,-0.00910551
-4.60318e-08,-0.00552512
-4.59318e-08,-0.00731531
-4.58318e-08,-0.00980602
-4.57318e-08,0.00298477
-4.56318e-08,0.00783645
-4.55318e-08,-0.00809366
-4.54318e-08,-0.0141388
-4.53318e-08,-0.0081196
-4.52318e-08,-0.00518784
-4.51318e-08,-0.00503217
-4.50318e-08,-0.00542134
-4.49318e-08,-0.00246364
-4.48318e-08,-0.00391654
-4.47318e-08,-0.00648508
-4.46318e-08,-0.00199663
-4.45318e-08,-0.0011664
-4.44318e-08,-0.00248958
-4.43318e-08,-0.00176313
-4.42318e-08,-0.00469489
-4.41318e-08,-0.0116481
-4.40318e-08,-0.010299
-4.39318e-08,-0.00155557
-4.38318e-08,-0.000958837
-4.37318e-08,-0.00549918
-4.36318e-08,-0.00575863
-4.35318e-08,-0.00210041
-4.34318e-08,-0.00129612
-4.33318e-08,0.000416238
-4.32318e-08,0.00506036
-4.31318e-08,0.0023621
-4.30318e-08,-0.00256741
-4.29318e-08,0.000597851
-4.28318e-08,0.00524197
-4.27318e-08,0.00215454
-4.26318e-08,-0.00246364
-4.25318e-08,-0.00217824
-4.24318e-08,-0.0044095
-4.23318e-08,-0.00622563
-4.22318e-08,0.000701631
-4.21318e-08,0.00290694
-4.20318e-08,-0.00780827
-4.19318e-08,-0.01074
-4.18318e-08,-0.00451328
-4.17318e-08,-0.00482461
-4.16318e-08,-0.00300848
-4.15318e-08,-0.000881003
-4.14318e-08,-0.00241175
-4.13318e-08,0.000857299
-4.12318e-08,0.00503441
-4.11318e-08,-0.000517775
-4.10318e-08,-0.00383871
-4.09318e-08,0.00173942
-4.08318e-08,-0.000751279
-4.07318e-08,-0.00054372
-4.06318e-08,0.0028291
-4.05318e-08,-0.00189285
-4.04318e-08,-0.00552512
-4.03318e-08,-0.00272308
-4.02318e-08,0.00181726
-4.01318e-08,0.00168753
-4.00318e-08,0.00103891
-3.99318e-08,-0.00121829
-3.98318e-08,-0.00277497
-3.97318e-08,-0.00433166
-3.96318e-08,-0.008872
-3.95318e-08,-0.00630347
-3.94318e-08,-0.00682236
-3.93318e-08,-0.00996168
-3.92318e-08,-0.00809366
-3.91318e-08,-0.00856067
-3.90318e-08,-0.00321604
-3.89318e-08,-0.000232382
-3.88318e-08,-5.07688e-05
-3.87318e-08,0.0050863
-3.86318e-08,0.00246588
-3.85318e-08,-0.00267119
-3.84318e-08,-0.0048765
-3.83318e-08,-0.00575863
-3.82318e-08,-0.00503217
-3.81318e-08,-0.00254147
-3.80318e-08,0.0043339
-3.79318e-08,0.000416238
-3.78318e-08,-0.00983196
-3.77318e-08,-0.0063813
-3.76318e-08,-0.000984782
-3.75318e-08,-0.00194474
-3.74318e-08,-0.00217824
-3.73318e-08,-0.00176313
-3.72318e-08,-0.00199663
-3.71318e-08,-0.00194474
-3.70318e-08,-0.00191879
-3.69318e-08,-0.00197068
-3.68318e-08,-0.00194474
-3.67318e-08,-0.00194474
-3.66318e-08,-0.00194474
-3.65318e-08,-0.00194474
-3.64318e-08,0.00080541
-3.63318e-08,-0.00059561
-3.62318e-08,-0.000388051
-3.61318e-08,0.00817373
-3.60318e-08,0.000909189
-3.59318e-08,-0.0107141
-3.58318e-08,-0.00588835
-3.57318e-08,-0.00111451
-3.56318e-08,0.000779465
-3.55318e-08,0.00199887
-3.54318e-08,0.00111675
-3.53318e-08,0.00140214
-3.52318e-08,-0.00132206
-3.51318e-08,-0.00555107
-3.50318e-08,-0.0056289
-3.49318e-08,-0.00770449
-3.48318e-08,-0.0122708
-3.47318e-08,-0.00952062
-3.46318e-08,-0.00741909
-3.45318e-08,-0.0063813
-3.44318e-08,-0.00160746
-3.43318e-08,-0.00145179
-3.42318e-08,-0.0023858
-3.41318e-08,0.00101297
-3.40318e-08,-0.000621555
-3.39318e-08,-0.00594024
-3.38318e-08,-0.00555107
-3.37318e-08,-0.0048765
-3.36318e-08,-0.00547323
-3.35318e-08,-0.00521379
-3.34318e-08,-0.00248958
-3.33318e-08,-0.0011664
-3.32318e-08,-0.00508406
-3.31318e-08,-0.00324198
-3.30318e-08,0.0048528
-3.29318e-08,0.00298477
-3.28318e-08,-0.00293064
-3.27318e-08,-0.00482461
-3.26318e-08,-0.00848283
-3.25318e-08,-0.00368304
-3.24318e-08,0.0028291
-3.23318e-08,-0.00152962
-3.22318e-08,-0.00300848
-3.21318e-08,-0.00129612
-3.20318e-08,-0.0048765
-3.19318e-08,-0.008872
-3.18318e-08,-0.00889795
-3.17318e-08,-0.00830122
-3.16318e-08,-0.00319009
-3.15318e-08,0.00241399
-3.14318e-08,-0.0041241
-3.13318e-08,-0.0071337
-3.12318e-08,-0.00700398
-3.11318e-08,-0.0096244
-3.10318e-08,-0.00277497
-3.09318e-08,-0.000258327
-3.08318e-08,-0.00568079
-3.07318e-08,-0.00581052
-3.06318e-08,-0.00477272
-3.05318e-08,-0.00547323
-3.04318e-08,-0.00248958
-3.03318e-08,0.00166159
